Operation,Index,Time(ns),Operations
Insert,1324,600,23
Insert,1325,600,23
Insert,1326,600,23
Insert,1327,800,31
Insert,1328,600,19
Insert,1329,500,23
Insert,1330,600,21
Insert,1331,500,21
Insert,1332,500,19
Insert,1333,600,23
Insert,1334,500,23
Insert,1335,500,19
Insert,1336,600,21
Insert,1337,1200,21
Insert,1338,700,23
Insert,1339,600,23
Insert,1340,600,23
Insert,1341,500,23
Insert,1342,600,21
Insert,1343,600,25
Insert,1344,600,23
Insert,1345,600,21
Insert,1346,500,23
Insert,1347,600,23
Insert,1348,500,23
Insert,1349,600,23
Insert,1350,600,21
Insert,1351,600,23
Insert,1352,500,19
Insert,1353,600,23
Insert,1354,700,21
Insert,1355,500,21
Insert,1356,1100,25
Insert,1357,700,25
Insert,1358,500,23
Insert,1359,2200,21
Insert,1360,600,21
Insert,1361,500,21
Insert,1362,700,23
Insert,1363,600,23
Insert,1364,500,23
Insert,1365,600,23
Insert,1366,1200,21
Insert,1367,600,21
Insert,1368,600,21
Insert,1369,600,23
Insert,1370,600,25
Insert,1371,500,19
Insert,1372,600,19
Insert,1373,600,23
Insert,1374,600,19
Insert,1375,700,25
Insert,1376,600,25
Insert,1377,600,25
Insert,1378,500,23
Insert,1379,600,21
Insert,1380,600,21
Insert,1381,400,19
Insert,1382,600,21
Insert,1383,600,23
Insert,1384,500,19
Insert,1385,600,21
Insert,1386,500,21
Insert,1387,500,21
Insert,1388,600,23
Insert,1389,600,23
Insert,1390,500,21
Insert,1391,600,21
Insert,1392,500,21
Insert,1393,600,25
Insert,1394,500,21
Insert,1395,600,23
Insert,1396,600,21
Insert,1397,600,21
Insert,1398,500,23
Insert,1399,500,21
Insert,1400,700,29
Insert,1401,600,26
Insert,1402,600,23
Insert,1403,600,23
Insert,1404,600,23
Insert,1405,500,23
Insert,1406,500,19
Insert,1407,500,19
Insert,1408,600,23
Insert,1409,600,23
Insert,1410,700,29
Insert,1411,600,19
Insert,1412,600,27
Insert,1413,600,21
Insert,1414,700,25
Insert,1415,600,21
Insert,1416,600,25
Insert,1417,600,23
Insert,1418,600,25
Insert,1419,600,23
Insert,1420,500,19
Insert,1421,600,21
Insert,1422,500,21
Insert,1423,500,19
Insert,1424,600,23
Insert,1425,1000,25
Insert,1426,500,21
Insert,1427,700,25
Insert,1428,600,25
Insert,1429,500,19
Insert,1430,500,21
Insert,1431,600,21
Insert,1432,600,21
Insert,1433,2400,23
Insert,1434,700,25
Insert,1435,600,25
Insert,1436,600,23
Insert,1437,500,21
Insert,1438,600,25
Insert,1439,600,27
Insert,1440,600,23
Insert,1441,600,23
Insert,1442,600,21
Insert,1443,500,23
Insert,1444,600,25
Insert,1445,600,25
Insert,1446,1400,23
Insert,1447,800,23
Insert,1448,600,23
Insert,1449,500,23
Insert,1450,600,23
Insert,1451,1100,25
Insert,1452,600,25
Insert,1453,600,21
Insert,1454,500,27
Insert,1455,600,23
Insert,1456,700,23
Insert,1457,600,23
Insert,1458,600,21
Insert,1459,600,21
Insert,1460,500,21
Insert,1461,1000,19
Insert,1462,600,23
Insert,1463,500,23
Insert,1464,600,23
Insert,1465,500,23
Insert,1466,600,23
Insert,1467,600,27
Insert,1468,500,18
Insert,1469,500,19
Insert,1470,600,23
Insert,1471,700,25
Insert,1472,600,25
Insert,1473,600,25
Insert,1474,600,25
Insert,1475,700,29
Insert,1476,500,19
Insert,1477,600,19
Insert,1478,500,21
Insert,1479,600,25
Insert,1480,500,19
Insert,1481,600,21
Insert,1482,600,21
Insert,1483,600,23
Insert,1484,600,21
Insert,1485,600,25
Insert,1486,500,23
Insert,1487,600,27
Insert,1488,700,29
Insert,1489,500,21
Insert,1490,600,23
Insert,1491,600,23
Insert,1492,600,21
Insert,1493,600,21
Insert,1494,500,21
Insert,1495,500,21
Insert,1496,400,19
Insert,1497,600,23
Insert,1498,700,23
Insert,1499,600,25
Insert,1500,600,25
Insert,1501,600,23
Insert,1502,600,21
Insert,1503,500,21
Insert,1504,600,23
Insert,1505,600,27
Insert,1506,600,25
Insert,1507,600,23
Insert,1508,600,23
Insert,1509,600,23
Insert,1510,1200,23
Insert,1511,600,23
Insert,1512,700,23
Insert,1513,500,23
Insert,1514,600,23
Insert,1515,600,25
Insert,1516,500,23
Insert,1517,600,21
Insert,1518,600,23
Insert,1519,600,25
Insert,1520,600,27
Insert,1521,600,23
Insert,1522,700,25
Insert,1523,600,23
Insert,1524,600,23
Insert,1525,600,23
Insert,1526,600,21
Insert,1527,600,23
Insert,1528,600,27
Insert,1529,600,23
Insert,1530,500,23
Insert,1531,700,25
Insert,1532,600,23
Insert,1533,500,19
Insert,1534,600,23
Insert,1535,600,23
Insert,1536,1400,23
Insert,1537,600,25
Insert,1538,500,21
Insert,1539,600,23
Insert,1540,600,21
Insert,1541,700,23
Insert,1542,500,23
Insert,1543,600,21
Insert,1544,1100,25
Insert,1545,600,21
Insert,1546,600,19
Insert,1547,600,21
Insert,1548,700,25
Insert,1549,600,23
Insert,1550,600,27
Insert,1551,600,25
Insert,1552,700,29
Insert,1553,600,21
Insert,1554,1200,23
Insert,1555,600,21
Insert,1556,600,21
Insert,1557,500,19
Insert,1558,600,27
Insert,1559,600,23
Insert,1560,600,21
Insert,1561,500,23
Insert,1562,600,21
Insert,1563,600,23
Insert,1564,500,21
Insert,1565,700,25
Insert,1566,500,26
Insert,1567,500,21
Insert,1568,600,25
Insert,1569,600,25
Insert,1570,600,25
Insert,1571,600,21
Insert,1572,600,27
Insert,1573,600,27
Insert,1574,700,21
Insert,1575,600,21
Insert,1576,500,19
Insert,1577,600,23
Insert,1578,700,25
Insert,1579,400,18
Insert,1580,500,23
Insert,1581,2600,25
Insert,1582,600,23
Insert,1583,500,20
Insert,1584,500,23
Insert,1585,600,23
Insert,1586,600,21
Insert,1587,600,25
Insert,1588,600,25
Insert,1589,700,23
Insert,1590,600,27
Insert,1591,500,19
Insert,1592,600,23
Insert,1593,600,25
Insert,1594,600,23
Insert,1595,1200,23
Insert,1596,700,23
Insert,1597,600,27
Insert,1598,500,21
Insert,1599,600,21
Insert,1600,500,21
Insert,1601,600,25
Insert,1602,500,21
Insert,1603,500,21
Insert,1604,600,23
Insert,1605,600,23
Insert,1606,500,21
Insert,1607,600,23
Insert,1608,500,23
Insert,1609,600,23
Insert,1610,500,21
Insert,1611,600,23
Insert,1612,600,23
Insert,1613,600,21
Insert,1614,600,25
Insert,1615,500,19
Insert,1616,400,18
Insert,1617,600,21
Insert,1618,500,21
Insert,1619,600,21
Insert,1620,500,23
Insert,1621,600,25
Insert,1622,600,27
Insert,1623,700,25
Insert,1624,500,21
Insert,1625,500,21
Insert,1626,600,22
Insert,1627,600,27
Insert,1628,500,21
Insert,1629,600,29
Insert,1630,700,29
Insert,1631,600,21
Insert,1632,700,27
Insert,1633,700,23
Insert,1634,600,27
Insert,1635,500,21
Insert,1636,600,23
Insert,1637,600,21
Insert,1638,1000,21
Insert,1639,600,23
Insert,1640,600,23
Insert,1641,600,25
Insert,1642,500,23
Insert,1643,500,21
Insert,1644,600,21
Insert,1645,600,23
Insert,1646,500,21
Insert,1647,600,27
Insert,1648,1000,21
Insert,1649,600,21
Insert,1650,600,25
Insert,1651,700,25
Insert,1652,500,23
Insert,1653,700,27
Insert,1654,600,23
Insert,1655,600,21
Insert,1656,700,27
Insert,1657,600,21
Insert,1658,600,23
Insert,1659,700,25
Insert,1660,600,23
Insert,1661,600,19
Insert,1662,600,25
Insert,1663,600,23
Insert,1664,600,27
Insert,1665,600,23
Insert,1666,500,21
Insert,1667,600,23
Insert,1668,600,25
Insert,1669,700,31
Insert,1670,500,25
Insert,1671,600,25
Insert,1672,600,25
Insert,1673,600,25
Insert,1674,600,21
Insert,1675,600,23
Insert,1676,600,19
Insert,1677,700,27
Insert,1678,600,23
Insert,1679,700,25
Insert,1680,1100,23
Insert,1681,600,23
Insert,1682,600,21
Insert,1683,800,31
Insert,1684,600,21
Insert,1685,600,21
Insert,1686,500,21
Insert,1687,500,21
Insert,1688,700,23
Insert,1689,1100,27
Insert,1690,1000,21
Insert,1691,600,21
Insert,1692,600,27
Insert,1693,700,27
Insert,1694,700,27
Insert,1695,600,25
Insert,1696,600,21
Insert,1697,600,27
Insert,1698,500,21
Insert,1699,600,25
Insert,1700,700,25
Insert,1701,800,27
Insert,1702,700,27
Insert,1703,500,21
Insert,1704,600,23
Insert,1705,600,23
Insert,1706,600,23
Insert,1707,600,23
Insert,1708,600,23
Insert,1709,600,23
Insert,1710,600,21
Insert,1711,600,23
Insert,1712,500,23
Insert,1713,600,25
Insert,1714,600,25
Insert,1715,600,23
Insert,1716,600,21
Insert,1717,500,21
Insert,1718,500,23
Insert,1719,800,23
Insert,1720,600,23
Insert,1721,800,25
Insert,1722,800,21
Insert,1723,800,25
Insert,1724,700,25
Insert,1725,500,23
Insert,1726,600,21
Insert,1727,800,23
Insert,1728,600,21
Insert,1729,1300,21
Insert,1730,700,23
Insert,1731,600,25
Insert,1732,600,21
Insert,1733,600,21
Insert,1734,600,23
Insert,1735,500,21
Insert,1736,600,21
Insert,1737,500,22
Insert,1738,600,23
Insert,1739,1100,21
Insert,1740,700,23
Insert,1741,600,23
Insert,1742,800,27
Insert,1743,600,23
Insert,1744,600,21
Insert,1745,600,23
Insert,1746,700,23
Insert,1747,600,21
Insert,1748,700,27
Insert,1749,600,21
Insert,1750,600,27
Insert,1751,600,23
Insert,1752,700,27
Insert,1753,800,23
Insert,1754,500,21
Insert,1755,600,24
Insert,1756,700,23
Insert,1757,500,21
Insert,1758,600,23
Insert,1759,600,23
Insert,1760,400,14
Insert,1761,700,27
Insert,1762,700,25
Insert,1763,600,21
Insert,1764,700,23
Insert,1765,1100,21
Insert,1766,700,23
Insert,1767,700,23
Insert,1768,600,23
Insert,1769,600,23
Insert,1770,700,25
Insert,1771,700,25
Insert,1772,800,25
Insert,1773,600,25
Insert,1774,600,23
Insert,1775,800,27
Insert,1776,500,23
Insert,1777,600,23
Insert,1778,500,21
Insert,1779,600,21
Insert,1780,600,25
Insert,1781,600,23
Insert,1782,600,23
Insert,1783,500,21
Insert,1784,500,21
Insert,1785,700,23
Insert,1786,700,25
Insert,1787,500,21
Insert,1788,600,25
Insert,1789,700,23
Insert,1790,500,19
Insert,1791,600,23
Insert,1792,600,21
Insert,1793,400,14
Insert,1794,2500,21
Insert,1795,500,21
Insert,1796,600,23
Insert,1797,600,23
Insert,1798,600,23
Insert,1799,600,19
Insert,1800,600,21
Insert,1801,600,21
Insert,1802,600,23
Insert,1803,700,25
Insert,1804,600,23
Insert,1805,800,23
Insert,1806,700,25
Insert,1807,500,23
Insert,1808,600,25
Insert,1809,700,27
Insert,1810,700,25
Insert,1811,600,25
Insert,1812,700,23
Insert,1813,600,23
Insert,1814,500,23
Insert,1815,600,25
Insert,1816,600,23
Insert,1817,600,19
Insert,1818,500,23
Insert,1819,600,23
Insert,1820,600,19
Insert,1821,500,21
Insert,1822,600,23
Insert,1823,1100,21
Insert,1824,800,23
Insert,1825,600,23
Insert,1826,600,25
Insert,1827,800,29
Insert,1828,600,25
Insert,1829,600,25
Insert,1830,700,25
Insert,1831,600,23
Insert,1832,1100,25
Insert,1833,700,23
Insert,1834,600,25
Insert,1835,600,23
Insert,1836,600,25
Insert,1837,600,21
Insert,1838,600,25
Insert,1839,500,21
Insert,1840,600,21
Insert,1841,600,21
Insert,1842,600,27
Insert,1843,700,25
Insert,1844,700,25
Insert,1845,500,23
Insert,1846,600,21
Insert,1847,700,25
Insert,1848,600,23
Insert,1849,500,25
Insert,1850,1100,27
Insert,1851,700,23
Insert,1852,600,23
Insert,1853,800,25
Insert,1854,700,23
Insert,1855,600,23
Insert,1856,500,21
Insert,1857,700,25
Insert,1858,800,25
Insert,1859,500,19
Insert,1860,500,21
Insert,1861,500,21
Insert,1862,600,25
Insert,1863,600,21
Insert,1864,600,21
Insert,1865,700,21
Insert,1866,500,23
Insert,1867,700,29
Insert,1868,500,19
Insert,1869,700,23
Insert,1870,600,23
Insert,1871,500,21
Insert,1872,700,25
Insert,1873,600,21
Insert,1874,600,21
Insert,1875,500,21
Insert,1876,600,21
Insert,1877,800,27
Insert,1878,600,27
Insert,1879,700,25
Insert,1880,600,23
Insert,1881,600,25
Insert,1882,600,21
Insert,1883,700,23
Insert,1884,700,27
Insert,1885,600,25
Insert,1886,700,29
Insert,1887,500,21
Insert,1888,700,27
Insert,1889,600,21
Insert,1890,600,25
Insert,1891,700,21
Insert,1892,700,23
Insert,1893,600,21
Insert,1894,600,23
Insert,1895,600,21
Insert,1896,500,23
Insert,1897,700,23
Insert,1898,700,23
Insert,1899,600,25
Insert,1900,700,23
Insert,1901,700,23
Insert,1902,600,25
Insert,1903,500,23
Insert,1904,600,21
Insert,1905,700,25
Insert,1906,600,23
Insert,1907,600,23
Insert,1908,700,27
Insert,1909,700,23
Insert,1910,500,21
Insert,1911,700,23
Insert,1912,700,27
Insert,1913,700,25
Insert,1914,1200,21
Insert,1915,600,23
Insert,1916,600,23
Insert,1917,600,23
Insert,1918,700,23
Insert,1919,500,21
Insert,1920,600,25
Insert,1921,600,23
Insert,1922,600,19
Insert,1923,500,21
Insert,1924,600,21
Insert,1925,1200,25
Insert,1926,600,23
Insert,1927,600,25
Insert,1928,600,25
Insert,1929,700,23
Insert,1930,600,21
Insert,1931,500,25
Insert,1932,600,21
Insert,1933,500,22
Insert,1934,600,27
Insert,1935,1100,25
Insert,1936,700,23
Insert,1937,700,23
Insert,1938,700,23
Insert,1939,700,29
Insert,1940,600,25
Insert,1941,700,27
Insert,1942,800,29
Insert,1943,700,23
Insert,1944,600,23
Insert,1945,600,19
Insert,1946,500,23
Insert,1947,800,27
Insert,1948,700,21
Insert,1949,600,23
Insert,1950,600,25
Insert,1951,600,21
Insert,1952,600,21
Insert,1953,600,23
Insert,1954,600,25
Insert,1955,600,23
Insert,1956,600,25
Insert,1957,600,21
Insert,1958,700,27
Insert,1959,600,21
Insert,1960,600,23
Insert,1961,600,23
Insert,1962,700,25
Insert,1963,600,25
Insert,1964,600,20
Insert,1965,500,23
Insert,1966,700,29
Insert,1967,600,23
Insert,1968,500,21
Insert,1969,600,23
Insert,1970,600,29
Insert,1971,600,25
Insert,1972,700,29
Insert,1973,600,27
Insert,1974,700,25
Insert,1975,600,25
Insert,1976,500,21
Insert,1977,600,25
Insert,1978,600,25
Insert,1979,600,23
Insert,1980,600,23
Insert,1981,800,25
Insert,1982,600,25
Insert,1983,2100,25
Insert,1984,600,20
Insert,1985,700,29
Insert,1986,600,21
Insert,1987,700,25
Insert,1988,600,23
Insert,1989,600,25
Insert,1990,600,23
Insert,1991,600,25
Insert,1992,700,27
Insert,1993,700,23
Insert,1994,700,23
Insert,1995,600,21
Insert,1996,700,27
Insert,1997,600,23
Insert,1998,600,21
Insert,1999,700,25
Insert,2000,500,19
Insert,2001,600,23
Insert,2002,600,19
Insert,2003,600,23
Insert,2004,700,23
Insert,2005,1200,27
Insert,2006,700,21
Insert,2007,600,25
Insert,2008,700,27
Insert,2009,800,25
Insert,2010,800,23
Insert,2011,800,25
Insert,2012,600,23
Insert,2013,500,21
Insert,2014,1200,25
Insert,2015,700,23
Insert,2016,500,21
Insert,2017,1100,23
Insert,2018,600,25
Insert,2019,700,23
Insert,2020,900,29
Insert,2021,600,25
Insert,2022,700,23
Insert,2023,600,25
Insert,2024,900,29
Insert,2025,600,23
Insert,2026,500,23
Insert,2027,600,21
Insert,2028,600,21
Insert,2029,600,21
Insert,2030,700,27
Insert,2031,600,19
Insert,2032,500,25
Insert,2033,600,21
Insert,2034,600,23
Insert,2035,500,21
Insert,2036,600,21
Insert,2037,500,21
Insert,2038,800,29
Insert,2039,600,22
Insert,2040,500,23
Insert,2041,500,21
Insert,2042,600,25
Insert,2043,700,21
Insert,2044,600,23
Insert,2045,600,21
Insert,2046,700,25
Insert,2047,500,21
Insert,2048,500,21
Insert,2049,700,21
Insert,2050,600,23
Insert,2051,600,23
Insert,2052,600,23
Insert,2053,600,25
Insert,2054,500,21
Insert,2055,500,21
Insert,2056,600,23
Insert,2057,2500,21
Insert,2058,600,23
Insert,2059,700,25
Insert,2060,600,25
Insert,2061,700,21
Insert,2062,600,25
Insert,2063,700,25
Insert,2064,500,21
Insert,2065,700,25
Insert,2066,500,25
Insert,2067,700,23
Insert,2068,600,27
Insert,2069,600,23
Insert,2070,700,23
Insert,2071,700,27
Insert,2072,600,21
Insert,2073,600,25
Insert,2074,600,25
Insert,2075,700,25
Insert,2076,800,25
Insert,2077,700,23
Insert,2078,600,23
Insert,2079,700,23
Insert,2080,700,23
Insert,2081,600,27
Insert,2082,700,27
Insert,2083,600,27
Insert,2084,700,25
Insert,2085,600,21
Insert,2086,600,21
Insert,2087,500,25
Insert,2088,700,27
Insert,2089,700,29
Insert,2090,600,23
Insert,2091,600,23
Insert,2092,600,23
Insert,2093,600,25
Insert,2094,800,27
Insert,2095,1200,23
Insert,2096,700,23
Insert,2097,600,25
Insert,2098,600,23
Insert,2099,500,23
Insert,2100,1300,27
Insert,2101,600,21
Insert,2102,700,23
Insert,2103,800,25
Insert,2104,500,25
Insert,2105,1100,25
Insert,2106,700,21
Insert,2107,700,23
Insert,2108,600,25
Insert,2109,600,23
Insert,2110,600,26
Insert,2111,600,27
Insert,2112,600,23
Insert,2113,600,21
Insert,2114,600,27
Insert,2115,800,31
Insert,2116,700,25
Insert,2117,600,23
Insert,2118,500,23
Insert,2119,700,25
Insert,2120,700,27
Insert,2121,500,23
Insert,2122,600,25
Insert,2123,600,23
Insert,2124,700,25
Insert,2125,600,23
Insert,2126,600,21
Insert,2127,700,21
Insert,2128,600,25
Insert,2129,600,23
Insert,2130,700,25
Insert,2131,2700,23
Insert,2132,700,25
Insert,2133,700,27
Insert,2134,600,21
Insert,2135,600,26
Insert,2136,500,23
Insert,2137,700,25
Insert,2138,600,25
Insert,2139,700,25
Insert,2140,600,23
Insert,2141,600,25
Insert,2142,600,23
Insert,2143,600,21
Insert,2144,700,25
Insert,2145,700,25
Insert,2146,600,21
Insert,2147,600,25
Insert,2148,600,25
Insert,2149,500,23
Insert,2150,400,16
Insert,2151,600,21
Insert,2152,600,21
Insert,2153,600,27
Insert,2154,600,23
Insert,2155,700,25
Insert,2156,500,21
Insert,2157,700,23
Insert,2158,600,23
Insert,2159,700,23
Insert,2160,600,25
Insert,2161,600,23
Insert,2162,500,21
Insert,2163,700,29
Insert,2164,700,25
Insert,2165,700,27
Insert,2166,600,21
Insert,2167,600,23
Insert,2168,700,25
Insert,2169,800,25
Insert,2170,600,21
Insert,2171,600,21
Insert,2172,700,25
Insert,2173,600,23
Insert,2174,600,25
Insert,2175,600,23
Insert,2176,500,23
Insert,2177,600,26
Insert,2178,600,23
Insert,2179,700,27
Insert,2180,600,27
Insert,2181,600,23
Insert,2182,600,23
Insert,2183,1300,29
Insert,2184,600,27
Insert,2185,1100,23
Insert,2186,800,27
Insert,2187,500,23
Insert,2188,700,25
Insert,2189,800,29
Insert,2190,600,25
Insert,2191,800,29
Insert,2192,700,29
Insert,2193,1100,23
Insert,2194,600,23
Insert,2195,600,21
Insert,2196,600,23
Insert,2197,700,23
Insert,2198,500,23
Insert,2199,600,21
Insert,2200,700,23
Insert,2201,600,25
Insert,2202,600,27
Insert,2203,800,21
Insert,2204,600,25
Insert,2205,700,23
Insert,2206,2600,27
Insert,2207,600,21
Insert,2208,700,23
Insert,2209,700,25
Insert,2210,700,25
Insert,2211,600,25
Insert,2212,500,22
Insert,2213,600,25
Insert,2214,700,25
Insert,2215,600,21
Insert,2216,600,25
Insert,2217,800,25
Insert,2218,600,21
Insert,2219,600,21
Insert,2220,500,21
Insert,2221,600,23
Insert,2222,600,25
Insert,2223,600,25
Insert,2224,500,23
Insert,2225,700,25
Insert,2226,600,23
Insert,2227,600,25
Insert,2228,600,25
Insert,2229,800,29
Insert,2230,700,29
Insert,2231,700,23
Insert,2232,600,29
Insert,2233,600,25
Insert,2234,700,25
Insert,2235,700,25
Insert,2236,600,25
Insert,2237,800,23
Insert,2238,700,21
Insert,2239,600,23
Insert,2240,600,22
Insert,2241,700,27
Insert,2242,600,29
Insert,2243,600,27
Insert,2244,600,21
Insert,2245,500,23
Insert,2246,500,23
Insert,2247,700,27
Insert,2248,600,27
Insert,2249,700,25
Insert,2250,700,25
Insert,2251,600,23
Insert,2252,600,25
Insert,2253,700,27
Insert,2254,500,18
Insert,2255,600,21
Insert,2256,600,23
Insert,2257,600,23
Insert,2258,600,27
Insert,2259,600,19
Insert,2260,700,29
Insert,2261,500,23
Insert,2262,600,23
Insert,2263,800,27
Insert,2264,1200,25
Insert,2265,700,23
Insert,2266,700,21
Insert,2267,600,23
Insert,2268,600,23
Insert,2269,400,19
Insert,2270,600,27
Insert,2271,800,29
Insert,2272,600,23
Insert,2273,900,20
Insert,2274,700,23
Insert,2275,700,23
Insert,2276,500,19
Insert,2277,500,21
Insert,2278,700,23
Insert,2279,600,21
Insert,2280,600,19
Insert,2281,2100,23
Insert,2282,800,25
Insert,2283,500,23
Insert,2284,1200,23
Insert,2285,700,27
Insert,2286,700,29
Insert,2287,700,25
Insert,2288,500,19
Insert,2289,600,21
Insert,2290,800,25
Insert,2291,900,29
Insert,2292,600,23
Insert,2293,500,25
Insert,2294,600,21
Insert,2295,600,25
Insert,2296,600,23
Insert,2297,600,25
Insert,2298,700,25
Insert,2299,600,23
Insert,2300,700,27
Insert,2301,600,25
Insert,2302,500,21
Insert,2303,600,23
Insert,2304,700,25
Insert,2305,700,25
Insert,2306,600,27
Insert,2307,600,25
Insert,2308,700,23
Insert,2309,700,25
Insert,2310,600,21
Insert,2311,500,23
Insert,2312,700,25
Insert,2313,700,27
Insert,2314,600,23
Insert,2315,600,27
Insert,2316,600,23
Insert,2317,600,19
Insert,2318,700,25
Insert,2319,800,29
Insert,2320,700,23
Insert,2321,600,23
Insert,2322,500,23
Insert,2323,700,23
Insert,2324,700,27
Insert,2325,600,23
Insert,2326,600,21
Insert,2327,700,23
Insert,2328,600,25
Insert,2329,800,33
Insert,2330,600,23
Insert,2331,700,25
Insert,2332,800,27
Insert,2333,600,23
Insert,2334,900,31
Insert,2335,700,29
Insert,2336,800,27
Insert,2337,600,23
Insert,2338,600,23
Insert,2339,600,23
Insert,2340,700,23
Insert,2341,700,25
Insert,2342,700,27
Insert,2343,600,25
Insert,2344,600,31
Insert,2345,1000,21
Insert,2346,600,25
Insert,2347,600,23
Insert,2348,400,16
Insert,2349,800,29
Insert,2350,500,21
Insert,2351,600,23
Insert,2352,600,21
Insert,2353,600,23
Insert,2354,700,25
Insert,2355,2600,23
Insert,2356,700,23
Insert,2357,500,23
Insert,2358,500,22
Insert,2359,500,20
Insert,2360,500,21
Insert,2361,600,21
Insert,2362,1400,31
Insert,2363,700,23
Insert,2364,700,25
Insert,2365,600,23
Insert,2366,600,27
Insert,2367,600,25
Insert,2368,600,21
Insert,2369,500,21
Insert,2370,600,27
Insert,2371,800,27
Insert,2372,1100,27
Insert,2373,600,21
Insert,2374,700,23
Insert,2375,600,23
Insert,2376,700,25
Insert,2377,500,23
Insert,2378,600,23
Insert,2379,800,29
Insert,2380,600,23
Insert,2381,700,27
Insert,2382,700,29
Insert,2383,600,25
Insert,2384,500,21
Insert,2385,600,27
Insert,2386,600,27
Insert,2387,600,23
Insert,2388,600,23
Insert,2389,500,23
Insert,2390,600,21
Insert,2391,600,23
Insert,2392,700,25
Insert,2393,600,21
Insert,2394,600,25
Insert,2395,600,21
Insert,2396,500,23
Insert,2397,700,23
Insert,2398,800,27
Insert,2399,600,23
Insert,2400,600,23
Insert,2401,700,23
Insert,2402,700,27
Insert,2403,500,23
